Time,Ax,Ay,Az,A_rms,Mx,My,Mz,M_rms
21:05:43:206,0.03,-0.01,-1.00,0.58,-264.30,-73.30,-93.10,167.23
21:05:43:760,0.02,-0.01,-0.99,0.57,-266.00,-73.30,-89.60,167.49
21:05:44:314,0.03,-0.01,-0.99,0.57,-265.60,-72.20,-94.30,167.98
21:05:44:868,0.03,-0.01,-0.98,0.57,-266.30,-71.90,-92.20,167.91
21:05:45:422,0.03,-0.01,-0.99,0.57,-265.50,-72.00,-94.10,167.86
21:05:45:976,0.03,-0.01,-0.99,0.57,-265.80,-71.90,-92.40,167.69
21:05:46:530,0.02,-0.01,-0.99,0.57,-264.40,-72.00,-93.30,167.13
21:05:47:084,0.03,-0.01,-1.00,0.58,-265.00,-73.00,-91.90,167.33
21:05:47:638,0.03,-0.01,-0.99,0.57,-264.60,-71.40,-92.30,166.96
21:05:48:192,0.02,-0.01,-1.00,0.58,-265.70,-72.00,-91.40,167.47
21:05:48:746,0.03,-0.01,-1.00,0.58,-264.50,-71.60,-92.20,166.92
21:05:49:300,0.03,-0.01,-0.99,0.57,-263.80,-71.50,-92.70,166.63
21:05:49:854,0.03,-0.01,-1.00,0.58,-265.90,-71.10,-89.50,167.10
21:05:50:408,0.03,-0.01,-0.99,0.57,-266.10,-71.30,-89.40,167.22
21:05:50:962,0.03,-0.01,-0.99,0.57,-266.20,-72.60,-91.50,167.83
21:05:51:517,0.03,-0.01,-0.99,0.57,-265.30,-72.10,-92.20,167.41
21:05:52:070,0.03,-0.01,-1.00,0.58,-264.50,-71.80,-92.60,167.02
21:05:52:624,0.03,-0.01,-0.99,0.57,-266.20,-73.80,-92.60,168.21
21:05:53:178,0.03,-0.02,-1.00,0.58,-266.30,-71.40,-91.80,167.77
21:05:53:732,0.02,-0.01,-0.99,0.57,-265.60,-72.60,-90.20,167.28
21:05:54:286,0.03,-0.01,-0.99,0.57,-265.60,-72.80,-91.20,167.49
21:05:54:840,0.03,-0.01,-0.99,0.57,-265.90,-73.40,-93.50,168.16
21:05:55:394,0.03,-0.01,-0.99,0.57,-264.70,-71.80,-93.20,167.24
21:05:55:948,0.02,-0.01,-0.99,0.57,-264.30,-71.30,-93.40,166.99
21:05:56:502,0.03,-0.01,-0.99,0.57,-265.30,-74.00,-92.90,167.82
21:05:57:056,0.03,-0.02,-0.98,0.57,-266.60,-71.70,-92.30,168.06
21:05:57:610,0.03,-0.02,-0.99,0.57,-265.40,-71.30,-94.10,167.71
21:05:58:164,0.03,-0.01,-0.99,0.57,-264.70,-71.90,-93.00,167.22
21:05:58:718,0.03,-0.01,-0.99,0.57,-266.30,-71.60,-92.40,167.91
21:05:59:272,0.02,-0.02,-0.98,0.57,-266.10,-71.50,-93.40,167.97
21:05:59:826,0.03,-0.02,-0.99,0.57,-264.60,-71.90,-94.10,167.37
21:06:00:380,0.02,-0.01,-1.00,0.58,-266.20,-71.00,-94.00,168.07
21:06:00:934,0.03,-0.00,-0.99,0.57,-263.60,-72.20,-94.00,166.87
21:06:01:488,0.03,-0.02,-0.99,0.57,-264.30,-71.10,-92.50,166.80
21:06:02:043,0.03,-0.01,-0.99,0.57,-264.70,-71.70,-93.90,167.36
21:06:02:596,0.03,-0.00,-1.00,0.58,-265.00,-72.30,-93.40,167.51
21:06:03:151,0.03,-0.01,-0.99,0.57,-266.40,-73.60,-92.10,168.19
21:06:03:705,0.03,-0.00,-0.99,0.57,-265.80,-72.90,-92.30,167.81
21:06:04:258,0.03,-0.01,-0.99,0.57,-265.40,-72.90,-92.20,167.58
21:06:04:813,0.03,-0.01,-1.00,0.58,-265.80,-73.00,-92.00,167.77
21:06:05:367,0.03,-0.01,-0.99,0.57,-264.10,-72.00,-92.90,166.90
21:06:05:921,0.03,-0.01,-1.00,0.58,-265.80,-71.90,-91.80,167.58
21:06:06:475,0.03,-0.01,-0.99,0.57,-265.90,-73.00,-93.60,168.12
21:06:07:029,0.03,-0.01,-0.99,0.57,-264.70,-72.80,-90.50,166.89
21:06:07:583,0.02,-0.02,-1.00,0.58,-265.60,-73.50,-91.70,167.68
21:06:08:137,0.03,-0.02,-1.00,0.58,-265.70,-72.70,-95.50,168.33
21:06:08:691,0.03,-0.01,-1.00,0.58,-264.90,-71.20,-92.00,167.04
21:06:09:246,0.03,-0.02,-1.00,0.58,-264.20,-72.90,-96.50,167.76
21:06:09:798,0.03,-0.01,-1.00,0.58,-264.70,-72.40,-92.80,167.25
21:06:10:353,0.03,-0.01,-0.99,0.57,-265.90,-72.50,-93.20,167.97
21:06:10:907,0.02,-0.01,-0.99,0.57,-265.60,-72.60,-93.60,167.90
21:06:11:461,0.03,-0.01,-0.99,0.57,-264.30,-73.20,-93.20,167.23
21:06:12:015,0.03,-0.01,-1.00,0.58,-264.80,-73.30,-92.50,167.38
21:06:12:569,0.03,-0.01,-0.99,0.57,-264.60,-71.00,-92.30,166.91
21:06:13:123,0.03,-0.01,-1.00,0.58,-265.20,-72.60,-95.40,168.03
21:06:13:677,0.03,-0.01,-0.99,0.57,-264.50,-72.50,-94.00,167.38
21:06:14:231,0.03,-0.01,-0.99,0.57,-265.20,-72.90,-92.20,167.48
21:06:14:785,0.03,-0.01,-1.00,0.58,-264.50,-71.40,-92.90,167.02
21:06:15:339,0.03,-0.01,-1.00,0.58,-266.70,-73.60,-92.00,168.33
21:06:15:893,0.03,-0.01,-0.99,0.57,-266.10,-72.00,-93.60,168.08
21:06:16:447,0.03,-0.01,-1.00,0.58,-265.00,-72.20,-94.90,167.77
21:06:17:001,0.03,-0.02,-0.99,0.57,-265.00,-71.10,-92.60,167.19
21:06:17:555,0.03,-0.02,-0.99,0.57,-266.20,-70.30,-91.60,167.53
21:06:18:109,0.03,-0.02,-0.99,0.57,-266.20,-71.00,-91.20,167.55
21:06:18:663,0.03,-0.01,-0.99,0.57,-264.20,-71.80,-91.20,166.61
21:06:19:217,0.03,-0.01,-1.00,0.58,-265.40,-73.30,-94.10,167.99
21:06:19:774,0.03,-0.01,-0.99,0.57,-266.40,-72.50,-92.00,168.02
21:06:20:325,0.03,-0.01,-0.99,0.57,-265.40,-71.90,-90.60,167.15
21:06:20:879,0.03,-0.02,-0.99,0.57,-265.10,-72.50,-92.20,167.37
21:06:21:433,0.03,-0.01,-0.99,0.57,-265.80,-72.90,-92.40,167.83
21:06:21:987,0.03,-0.01,-1.00,0.58,-264.90,-72.00,-93.20,167.37
21:06:22:541,0.03,-0.01,-1.00,0.58,-265.20,-73.20,-93.60,167.78
21:06:23:095,0.03,-0.01,-1.03,0.59,-265.30,-71.90,-94.00,167.72
21:06:23:649,0.02,-0.01,-0.99,0.57,-264.50,-72.70,-92.10,167.06
21:06:24:203,0.03,-0.01,-0.99,0.57,-265.00,-72.80,-93.30,167.56
21:06:24:757,0.02,-0.01,-0.99,0.57,-266.00,-72.90,-94.30,168.29
21:06:25:311,0.03,-0.01,-1.00,0.58,-265.40,-71.40,-93.70,167.65
21:06:25:865,0.02,-0.01,-1.00,0.58,-265.00,-72.50,-93.10,167.48
21:06:26:419,0.03,-0.01,-1.00,0.58,-264.70,-73.10,-93.10,167.41
21:06:26:973,0.03,-0.00,-1.07,0.62,-265.70,-71.10,-90.80,167.23
21:06:27:527,0.03,-0.01,-1.00,0.58,-264.60,-71.90,-93.40,167.24
21:06:28:081,0.03,-0.01,-1.00,0.58,-266.50,-72.90,-93.70,168.44
21:06:28:635,0.03,-0.01,-1.00,0.58,-264.10,-73.70,-91.10,166.81
21:06:29:189,0.03,-0.01,-0.99,0.57,-265.00,-73.00,-92.20,167.39
21:06:29:743,0.03,-0.00,-1.00,0.58,-265.10,-72.90,-94.30,167.81
21:06:30:298,0.03,-0.01,-0.99,0.57,-265.20,-72.50,-91.90,167.36
21:06:30:851,0.02,-0.01,-1.00,0.58,-264.30,-72.80,-92.50,167.04
21:06:31:405,0.02,-0.01,-1.00,0.58,-266.20,-71.30,-95.30,168.35
21:06:31:959,0.03,-0.01,-0.99,0.57,-265.00,-71.80,-92.80,167.32
21:06:32:513,0.03,-0.01,-0.99,0.57,-265.30,-72.00,-91.20,167.22
21:06:33:067,0.02,-0.02,-1.00,0.58,-264.00,-70.90,-91.30,166.39
21:06:33:621,0.03,-0.01,-1.00,0.58,-265.90,-72.60,-93.60,168.06
21:06:34:175,0.03,-0.01,-0.99,0.57,-265.90,-72.30,-91.30,167.60
21:06:34:729,0.03,-0.01,-1.00,0.58,-264.80,-73.00,-91.50,167.15
21:06:35:283,0.02,-0.01,-1.00,0.58,-266.30,-73.40,-92.10,168.11
21:06:35:837,0.02,-0.01,-0.99,0.57,-266.90,-73.00,-91.50,168.26
21:06:36:391,0.03,-0.01,-0.99,0.57,-265.00,-73.80,-91.90,167.45
21:06:36:945,0.03,-0.01,-1.00,0.58,-264.60,-72.90,-94.60,167.61
21:06:37:499,0.03,-0.01,-0.99,0.57,-265.30,-73.50,-92.00,167.58
21:06:38:053,0.03,-0.01,-0.99,0.57,-265.40,-72.90,-93.80,167.88
21:06:38:607,0.03,-0.01,-0.99,0.57,-266.70,-71.80,-92.90,168.24
21:06:39:161,0.03,-0.01,-0.99,0.57,-266.40,-72.00,-93.10,168.15
21:06:39:715,0.03,-0.01,-0.99,0.57,-264.30,-72.50,-92.20,166.94
21:06:40:269,0.03,-0.01,-0.99,0.57,-266.20,-73.80,-93.60,168.39
21:06:40:823,0.03,-0.01,-1.00,0.58,-265.30,-73.40,-93.30,167.81
21:06:41:377,0.03,-0.01,-0.99,0.57,-265.40,-72.50,-91.70,167.43
21:06:41:931,0.03,-0.01,-0.98,0.57,-265.40,-73.00,-90.20,167.23
21:06:42:485,0.03,-0.00,-0.99,0.57,-265.60,-72.90,-94.20,168.06
21:06:43:039,0.03,-0.01,-1.00,0.58,-265.80,-72.80,-91.50,167.65
21:06:43:593,0.03,-0.02,-0.99,0.57,-263.80,-72.50,-89.50,166.19
21:06:44:147,0.03,-0.01,-1.01,0.58,-266.40,-73.00,-90.80,167.87
21:06:44:701,0.03,-0.01,-1.00,0.58,-264.40,-70.70,-93.90,167.06
21:06:45:255,0.03,-0.02,-0.99,0.57,-265.60,-72.00,-92.20,167.56
21:06:45:809,0.03,-0.01,-1.00,0.58,-265.90,-72.80,-94.90,168.33
21:06:46:363,0.03,-0.01,-0.99,0.57,-264.90,-72.10,-90.50,166.89
21:06:46:917,0.03,-0.02,-0.99,0.57,-265.20,-72.30,-90.30,167.05
21:06:47:471,0.03,-0.01,-1.00,0.58,-265.10,-71.10,-94.60,167.61
21:06:48:025,0.03,-0.01,-1.00,0.58,-264.70,-72.70,-94.80,167.67
21:06:48:579,0.03,-0.01,-0.99,0.57,-265.00,-72.70,-92.90,167.47
21:06:49:133,0.03,-0.01,-1.00,0.58,-265.90,-72.40,-91.90,167.72
21:06:49:687,0.02,-0.01,-0.99,0.57,-265.10,-73.00,-93.10,167.61
21:06:50:241,0.03,-0.01,-0.99,0.57,-265.50,-71.80,-92.10,167.46
21:06:50:795,0.03,-0.01,-0.99,0.57,-266.10,-73.70,-93.30,168.27
21:06:51:349,0.03,-0.02,-1.00,0.58,-264.80,-73.00,-96.00,167.99
21:06:51:903,0.03,-0.01,-0.99,0.57,-266.30,-73.50,-91.40,168.00
21:06:52:457,0.03,-0.01,-0.99,0.57,-266.00,-72.40,-91.40,167.68
21:06:53:011,0.03,-0.01,-1.00,0.58,-265.80,-72.60,-94.70,168.21
21:06:53:565,0.03,-0.01,-1.00,0.58,-265.40,-71.50,-92.10,167.36
21:06:54:119,0.02,-0.02,-1.00,0.58,-266.20,-72.30,-90.30,167.57
21:06:54:673,0.03,-0.01,-0.99,0.57,-265.50,-72.00,-91.40,167.36
21:06:55:227,0.02,-0.01,-1.00,0.58,-265.60,-72.30,-91.60,167.49
21:06:55:784,0.03,-0.00,-0.99,0.57,-266.70,-71.90,-92.90,168.25
21:06:56:335,0.03,-0.01,-1.00,0.58,-266.40,-72.10,-93.20,168.18
21:06:56:889,0.02,-0.01,-0.99,0.57,-265.50,-72.60,-94.10,167.94
21:06:57:443,0.03,-0.01,-0.99,0.57,-266.70,-71.40,-91.40,167.91
21:06:57:997,0.02,-0.01,-1.00,0.58,-263.90,-71.80,-92.00,166.60
21:06:58:551,0.03,-0.01,-0.99,0.57,-265.00,-72.20,-93.80,167.57
21:06:59:105,0.03,-0.01,-1.00,0.58,-264.90,-72.90,-92.50,167.37
21:06:59:659,0.03,-0.01,-1.00,0.58,-264.60,-72.10,-92.10,167.03
21:07:00:213,0.03,-0.01,-0.99,0.57,-265.40,-72.60,-91.60,167.43
21:07:00:767,0.03,-0.01,-0.99,0.57,-265.40,-72.90,-93.60,167.84
21:07:01:321,0.02,-0.01,-0.99,0.57,-264.90,-72.50,-90.80,167.01
21:07:01:875,0.02,-0.01,-0.99,0.57,-263.40,-72.80,-93.60,166.77
21:07:02:429,0.03,-0.01,-1.00,0.58,-265.20,-72.40,-90.80,167.15
21:07:02:983,0.03,-0.01,-0.99,0.57,-265.20,-72.90,-92.50,167.53
21:07:03:537,0.03,-0.01,-0.99,0.57,-266.70,-72.10,-93.70,168.43
21:07:04:091,0.03,-0.01,-1.00,0.58,-264.80,-72.20,-90.40,166.84
21:07:04:645,0.03,-0.01,-0.99,0.57,-264.90,-72.20,-91.50,167.09
21:07:05:199,0.02,-0.01,-0.99,0.57,-264.60,-72.50,-92.50,167.16
21:07:05:753,0.03,-0.01,-0.99,0.57,-265.20,-71.40,-93.80,167.56
21:07:06:311,0.03,-0.01,-0.99,0.57,-266.40,-72.80,-92.70,168.19
21:07:06:861,0.02,-0.01,-0.99,0.57,-266.00,-71.60,-95.30,168.29
21:07:07:415,0.03,-0.01,-1.00,0.58,-265.50,-71.80,-91.90,167.42
21:07:07:969,0.03,-0.01,-1.00,0.58,-266.40,-73.60,-92.60,168.29
21:07:08:523,0.03,-0.01,-1.00,0.58,-266.40,-72.90,-93.40,168.33
21:07:09:077,0.03,-0.01,-0.99,0.57,-264.80,-73.10,-90.80,167.04
21:07:09:631,0.03,-0.01,-0.99,0.57,-265.30,-71.00,-93.20,167.44
21:07:10:185,0.03,-0.02,-0.99,0.57,-265.20,-72.80,-94.20,167.83
21:07:10:739,0.03,-0.01,-1.00,0.58,-265.90,-72.80,-92.10,167.81
21:07:11:293,0.03,-0.02,-1.00,0.58,-265.00,-73.90,-93.30,167.72
21:07:11:847,0.03,-0.01,-0.99,0.57,-267.10,-73.10,-93.00,168.66
21:07:12:401,0.03,-0.01,-1.00,0.58,-265.70,-72.60,-89.50,167.21
21:07:12:955,0.03,-0.02,-0.99,0.57,-266.10,-74.90,-91.70,168.15
21:07:13:509,0.03,-0.01,-1.00,0.58,-264.80,-74.30,-91.50,167.34
21:07:14:063,0.03,-0.01,-0.99,0.57,-264.90,-73.80,-93.00,167.60
21:07:14:617,0.02,-0.01,-0.99,0.57,-266.00,-71.80,-90.50,167.43
21:07:15:171,0.03,-0.01,-1.00,0.58,-265.00,-71.50,-91.20,166.99
21:07:15:725,0.03,-0.02,-1.00,0.58,-265.20,-73.10,-91.40,167.36
21:07:16:279,0.03,-0.02,-0.99,0.57,-266.10,-73.10,-93.30,168.18
21:07:16:835,0.03,-0.01,-1.00,0.58,-265.30,-72.80,-94.20,167.89
21:07:17:387,0.03,-0.02,-1.00,0.58,-264.80,-72.60,-93.20,167.41
21:07:17:941,0.03,-0.01,-1.00,0.58,-266.20,-72.50,-92.90,168.08
21:07:18:495,0.03,-0.01,-0.99,0.57,-265.30,-73.40,-95.20,168.16
21:07:19:049,0.03,-0.01,-0.99,0.57,-265.40,-71.60,-90.90,167.16
21:07:19:603,0.03,-0.01,-1.00,0.58,-265.30,-72.30,-90.90,167.21
21:07:20:157,0.02,-0.01,-1.00,0.58,-266.80,-73.10,-92.70,168.44
21:07:20:711,0.03,-0.02,-0.99,0.57,-265.40,-72.70,-92.80,167.66
21:07:21:265,0.03,-0.01,-0.99,0.57,-264.50,-71.80,-92.90,167.08
21:07:21:819,0.03,-0.01,-0.99,0.57,-265.80,-71.70,-91.30,167.46
21:07:22:373,0.03,-0.01,-0.99,0.57,-264.90,-72.90,-91.50,167.19
21:07:22:927,0.03,-0.01,-1.00,0.58,-265.30,-73.30,-92.90,167.72
21:07:23:481,0.03,-0.01,-0.99,0.57,-266.10,-72.20,-92.80,167.96
21:07:24:035,0.03,-0.02,-0.99,0.57,-265.60,-71.40,-91.20,167.29
21:07:24:589,0.03,-0.01,-0.99,0.57,-265.00,-72.40,-93.30,167.50
21:07:25:143,0.03,-0.01,-0.99,0.57,-265.40,-72.60,-92.30,167.56
21:07:25:697,0.03,-0.02,-0.99,0.57,-265.70,-70.90,-92.00,167.42
21:07:26:251,0.03,-0.01,-1.00,0.58,-266.30,-73.50,-93.80,168.44
21:07:26:805,0.03,-0.01,-0.99,0.57,-265.10,-72.30,-93.40,167.56
21:07:27:359,0.03,-0.01,-0.99,0.57,-265.60,-72.80,-93.60,167.93
21:07:27:913,0.03,-0.01,-1.00,0.58,-266.30,-72.30,-93.60,168.23
21:07:28:467,0.02,-0.01,-0.99,0.57,-264.30,-72.90,-92.90,167.13
21:07:29:021,0.03,-0.01,-0.99,0.57,-266.40,-73.70,-92.30,168.25
21:07:29:575,0.03,-0.01,-0.99,0.57,-266.30,-73.30,-93.50,168.36
21:07:30:129,0.03,-0.01,-0.99,0.57,-264.90,-73.90,-92.50,167.52
21:07:30:683,0.03,-0.01,-1.00,0.58,-266.80,-72.20,-91.80,168.15
21:07:31:237,0.03,-0.01,-1.00,0.58,-265.50,-72.30,-91.30,167.39
21:07:31:792,0.03,-0.01,-1.00,0.58,-266.10,-72.70,-92.60,168.00
21:07:32:345,0.03,-0.01,-0.99,0.57,-266.10,-72.60,-92.60,167.98
21:07:32:899,0.03,-0.01,-0.99,0.57,-265.60,-72.90,-92.00,167.65
21:07:33:454,0.03,-0.01,-0.99,0.57,-265.60,-73.00,-92.50,167.76
21:07:34:007,0.03,-0.01,-1.00,0.58,-265.00,-73.20,-93.60,167.67
21:07:34:562,0.03,-0.01,-0.99,0.57,-265.40,-72.20,-90.70,167.21
21:07:35:116,0.03,-0.01,-1.00,0.58,-265.20,-71.90,-90.50,167.02
21:07:35:670,0.03,-0.02,-1.00,0.58,-266.80,-73.20,-94.00,168.70
21:07:36:224,0.02,-0.01,-0.99,0.57,-265.40,-74.60,-93.70,168.11
21:07:36:778,0.03,-0.01,-0.99,0.57,-265.70,-72.40,-92.60,167.74
21:07:37:332,0.02,-0.01,-0.99,0.57,-266.80,-72.70,-91.40,168.15
21:07:37:886,0.03,-0.01,-1.00,0.58,-264.70,-72.70,-91.60,167.07
21:07:38:440,0.03,-0.01,-0.99,0.57,-266.00,-72.30,-94.00,168.15
21:07:38:994,0.03,-0.01,-1.00,0.58,-265.80,-73.10,-91.10,167.62
21:07:39:548,0.03,-0.01,-0.99,0.57,-264.80,-71.50,-93.60,167.32
21:07:40:102,0.02,-0.02,-0.99,0.57,-266.30,-72.80,-93.50,168.28
21:07:40:656,0.03,-0.01,-0.99,0.57,-264.20,-72.30,-94.30,167.25
21:07:41:210,0.03,-0.01,-1.00,0.58,-264.60,-72.40,-92.90,167.22
21:07:41:764,0.03,-0.01,-1.00,0.58,-266.00,-72.30,-90.40,167.49
21:07:42:321,0.03,-0.01,-1.00,0.58,-265.40,-73.00,-91.80,167.52
21:07:42:872,0.03,-0.02,-0.99,0.57,-266.70,-71.80,-95.70,168.76
21:07:43:426,0.03,-0.01,-0.99,0.57,-265.60,-71.60,-91.30,167.34
21:07:43:980,0.03,-0.01,-0.99,0.57,-266.20,-72.10,-92.70,167.98
21:07:44:534,0.03,-0.01,-0.99,0.57,-265.60,-73.40,-93.10,167.93
21:07:45:088,0.02,-0.01,-1.00,0.58,-266.40,-72.90,-91.60,168.00
21:07:45:642,0.02,-0.01,-1.00,0.58,-267.00,-72.60,-91.10,168.19
21:07:46:196,0.03,-0.01,-1.00,0.58,-266.60,-72.10,-94.50,168.53
21:07:46:750,0.03,-0.01,-0.99,0.57,-265.60,-72.20,-94.50,168.01
21:07:47:304,0.03,-0.01,-0.99,0.57,-265.00,-71.60,-94.60,167.63
21:07:47:858,0.03,-0.01,-1.00,0.58,-265.20,-72.90,-93.30,167.68
21:07:48:412,0.02,-0.01,-0.99,0.57,-265.50,-73.00,-93.00,167.80
21:07:48:966,0.03,-0.01,-1.00,0.58,-264.80,-72.30,-92.10,167.16
21:07:49:520,0.03,-0.01,-1.00,0.58,-266.00,-73.20,-93.00,168.09
21:07:50:074,0.02,-0.01,-0.99,0.57,-265.40,-73.00,-91.70,167.51
21:07:50:628,0.03,-0.01,-0.99,0.57,-265.40,-72.60,-92.90,167.67
21:07:51:182,0.03,-0.02,-1.00,0.58,-263.90,-72.40,-93.40,166.94
21:07:51:736,0.03,-0.01,-0.99,0.57,-264.90,-72.30,-90.20,166.87
21:07:52:290,0.02,-0.01,-1.00,0.58,-266.40,-72.20,-92.90,168.14
21:07:52:848,0.03,-0.01,-1.00,0.58,-265.50,-73.00,-92.30,167.67
21:07:53:398,0.03,-0.01,-1.00,0.58,-266.80,-71.80,-92.90,168.29
21:07:53:952,0.03,-0.01,-1.00,0.58,-268.30,-73.20,-91.10,168.96
21:07:54:506,0.03,-0.01,-1.00,0.58,-264.90,-73.70,-92.30,167.45
21:07:55:060,0.03,-0.01,-1.00,0.58,-264.90,-73.60,-92.90,167.55
21:07:55:614,0.03,-0.02,-0.99,0.57,-266.30,-72.30,-93.00,168.12
21:07:56:168,0.03,-0.01,-1.00,0.58,-264.90,-72.50,-91.40,167.11
21:07:56:722,0.03,-0.01,-0.99,0.57,-265.20,-72.60,-91.20,167.25
21:07:57:276,0.03,-0.01,-1.00,0.58,-264.80,-72.80,-93.40,167.47
21:07:57:830,0.03,-0.01,-1.00,0.58,-267.40,-72.70,-91.60,168.50
21:07:58:384,0.03,-0.01,-0.99,0.57,-265.90,-71.30,-93.00,167.77
21:07:58:938,0.03,-0.01,-0.99,0.57,-264.80,-72.50,-91.80,167.14
21:07:59:492,0.03,-0.02,-0.99,0.57,-264.70,-71.80,-90.90,166.82
21:08:00:046,0.03,-0.01,-1.00,0.58,-264.90,-71.70,-92.60,167.22
21:08:00:600,0.03,-0.01,-0.99,0.57,-264.80,-71.10,-95.10,167.55
21:08:01:154,0.03,-0.01,-0.99,0.57,-266.40,-72.50,-93.40,168.27
21:08:01:708,0.03,-0.01,-1.01,0.58,-266.70,-72.20,-92.70,168.26
21:08:02:262,0.03,-0.01,-0.99,0.57,-265.10,-72.60,-91.10,167.18
21:08:02:816,0.03,-0.01,-0.99,0.57,-264.30,-72.80,-93.40,167.21
21:08:03:371,0.03,-0.01,-0.99,0.57,-265.00,-73.00,-94.80,167.87
21:08:03:924,0.03,-0.01,-0.99,0.57,-264.50,-73.90,-93.20,167.44
21:08:04:478,0.03,-0.01,-1.00,0.58,-265.50,-73.30,-92.30,167.71
21:08:05:032,0.03,-0.01,-0.99,0.57,-264.40,-72.00,-91.90,166.87
21:08:05:586,0.03,-0.01,-0.99,0.57,-264.50,-71.30,-91.20,166.69
21:08:06:140,0.03,-0.01,-0.99,0.57,-265.70,-72.80,-90.30,167.38
21:08:06:694,0.02,-0.01,-1.00,0.58,-265.80,-71.60,-91.80,167.53
21:08:07:248,0.03,-0.01,-0.99,0.57,-266.20,-72.90,-92.30,168.02
21:08:07:802,0.03,-0.01,-0.99,0.57,-265.50,-74.00,-93.80,168.09
21:08:08:356,0.03,-0.01,-0.99,0.57,-264.90,-71.20,-92.70,167.17
21:08:08:910,0.03,-0.02,-1.01,0.58,-264.60,-73.60,-91.40,167.12
21:08:09:464,0.03,-0.01,-1.00,0.58,-265.50,-72.40,-94.20,167.93
21:08:10:018,0.03,-0.01,-0.99,0.57,-264.50,-70.30,-93.90,167.05
21:08:10:572,0.02,-0.01,-0.99,0.57,-265.00,-71.40,-93.60,167.42
21:08:11:126,0.03,-0.01,-1.00,0.58,-264.30,-72.10,-95.80,167.56
21:08:11:680,0.03,-0.01,-0.99,0.57,-265.30,-74.10,-93.40,167.93
21:08:12:234,0.03,-0.01,-0.99,0.57,-267.00,-70.70,-92.70,168.21
21:08:12:788,0.03,-0.01,-0.99,0.57,-266.30,-71.60,-93.60,168.13
21:08:13:342,0.03,-0.01,-0.99,0.57,-264.30,-73.30,-89.10,166.50
21:08:13:896,0.02,-0.01,-0.99,0.57,-265.90,-72.70,-93.20,168.00
21:08:14:450,0.02,-0.01,-0.99,0.57,-264.30,-72.50,-92.90,167.07
21:08:15:004,0.02,-0.00,-1.00,0.58,-266.00,-71.60,-93.70,167.99
21:08:15:558,0.03,-0.01,-0.99,0.57,-264.50,-72.40,-93.70,167.31
21:08:16:112,0.03,-0.01,-1.00,0.58,-265.50,-72.00,-93.50,167.75
21:08:16:666,0.03,-0.01,-0.99,0.57,-265.70,-72.50,-94.10,168.04
21:08:17:220,0.03,-0.01,-0.99,0.57,-265.50,-71.80,-93.00,167.63
21:08:17:774,0.02,-0.01,-0.99,0.57,-266.80,-70.90,-91.60,167.93
21:08:18:328,0.03,-0.01,-0.99,0.57,-265.40,-72.90,-94.50,168.01
21:08:18:882,0.03,-0.01,-0.99,0.57,-264.90,-72.20,-92.20,167.22
21:08:19:436,0.03,-0.01,-1.00,0.58,-266.00,-72.40,-95.80,168.50
21:08:19:990,0.03,-0.01,-0.99,0.57,-265.00,-71.40,-91.60,167.05
21:08:20:544,0.03,-0.02,-0.99,0.57,-265.00,-72.80,-94.90,167.86
21:08:21:098,0.03,-0.02,-0.99,0.57,-264.60,-72.00,-94.00,167.37
21:08:21:652,0.02,-0.01,-0.99,0.57,-264.60,-73.10,-92.20,167.19
21:08:22:206,0.02,-0.02,-1.00,0.58,-265.00,-73.70,-92.20,167.49
21:08:22:760,0.03,-0.01,-0.99,0.57,-264.10,-71.20,-91.50,166.52
21:08:23:314,0.03,-0.02,-0.99,0.57,-264.90,-72.90,-94.90,167.82
21:08:23:868,0.02,-0.01,-1.00,0.58,-265.50,-73.40,-93.30,167.91
21:08:24:422,0.03,-0.02,-1.00,0.58,-265.90,-71.60,-94.40,168.07
21:08:24:976,0.03,-0.00,-1.00,0.58,-265.40,-73.70,-92.20,167.70
21:08:25:530,0.03,-0.01,-1.00,0.58,-264.50,-71.80,-92.80,167.06
21:08:26:084,0.02,-0.01,-0.99,0.57,-266.20,-71.80,-93.50,168.09
21:08:26:638,0.03,-0.02,-0.99,0.57,-264.30,-72.90,-92.20,167.00
21:08:27:192,0.02,-0.01,-1.00,0.58,-265.10,-73.00,-94.00,167.77
21:08:27:746,0.03,-0.01,-0.99,0.57,-264.20,-72.60,-91.30,166.74
21:08:28:300,0.02,-0.01,-1.00,0.58,-265.20,-71.50,-92.90,167.41
21:08:28:854,0.03,-0.02,-0.99,0.57,-265.70,-71.80,-94.60,168.03
21:08:29:408,0.03,-0.01,-0.99,0.57,-264.50,-72.40,-92.10,167.02
21:08:29:962,0.02,-0.01,-0.99,0.57,-265.20,-71.90,-92.40,167.37
21:08:30:516,0.03,-0.01,-0.99,0.57,-265.60,-71.60,-93.80,167.80
21:08:31:070,0.03,-0.01,-1.00,0.58,-266.00,-73.00,-90.20,167.55
21:08:31:624,0.02,-0.01,-0.99,0.57,-265.20,-72.70,-93.80,167.74
21:08:32:178,0.02,-0.01,-1.00,0.58,-265.70,-72.90,-91.90,167.69
21:08:32:732,0.03,-0.01,-0.99,0.57,-266.80,-71.30,-92.40,168.13
21:08:33:286,0.03,-0.02,-0.99,0.57,-264.30,-72.50,-93.10,167.11
21:08:33:840,0.03,-0.01,-0.99,0.57,-265.30,-72.90,-91.40,167.38
21:08:34:394,0.03,-0.01,-0.99,0.57,-265.80,-72.70,-92.30,167.78
